Compound_ID,Murcko_Scaffold,QSAR_Rank,SMILES,MW,LogP,HBD,HBA,TPSA,Rotatable_Bonds,Lipinski_Violations,XGBoost_pActivity,RandomForest_pActivity,Consensus_pActivity,Model_difference,Max_Morgan_Tanimoto,SA_Score,Max_Murcko_Scaffold_Similarity,HTVS_Priority_Score
BCRL01801,C(#Cc1ccccn1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,28540,Cc1cccc(C#Cc2ccc(-c3ccnc(N4CCN(CCO)CC4)c3)cc2C(F)(F)F)n1,466.5070000000002,3.9849200000000025,1,5,52.49000000000001,4,0,6.7793837,6.204144669461755,6.491764164412274,0.5752389899010382,0.33,2.741,0.468,0.6245831686331883
BCRL01802,C(#Cc1ccccn1)c1ccc(-c2ccno2)nc1,120025,CCOC(=O)c1nc(-c2cc(C(C)(C)C)no2)ccc1C#Cc1ccccn1,375.4280000000001,4.005600000000003,0,6,78.11,3,0,5.737538,5.753575050299966,5.745556455585163,0.0160371894296043,0.269,2.861,0.271,0.6395412016852124
BCRL01803,C(#Cc1ccccn1)c1ccc(-c2cn[nH]c2)c(-c2cncnc2)c1,26100,Cc1cccc(C#Cc2ccc(-c3cnn(CCO)c3)c(-c3cnc(NC(C)(C)C)nc3)c2)n1,452.5620000000002,4.3130200000000025,2,6,88.75,5,0,6.8040934,6.307406724899631,6.555750042900256,0.4966866360012476,0.326,3.0,0.373,0.6412544343589986
BCRL01804,C(#Cc1ccccn1)c1ccc(-c2cncnc2)cc1,287104,Cc1cccc(C#Cc2ccc(-c3cncnc3)cc2)n1,271.32300000000004,3.2468200000000014,0,3,38.67,1,0,4.8178644,5.631847644941195,5.224856031485491,0.81398322691141,0.234,2.351,0.34,0.6216377101575085
BCRL01805,C(#Cc1ccccn1)c1ccc(-n2cnc(-c3cn[nH]c3)n2)cc1,41273,Cc1cccc(C#Cc2cc(Cl)c(-n3cnc(-c4cnn(C)c4)n3)cc2Cl)n1,409.28,4.077820000000004,0,4,61.42,2,0,6.332858,6.189396009719603,6.261127047675964,0.1434620759127209,0.326,3.019,0.323,0.6362924529528765
BCRL01806,C(#Cc1ccccn1)c1ccc(C#Cc2cccc3[nH]ncc23)cc1,46856,Cc1cc(C#Cc2cc(F)cc3c2cnn3C(C)C)ccc1C#Cc1ncc(F)cc1C(N)=O,454.4800000000002,4.497320000000004,1,3,73.80000000000001,2,0,6.251453,6.13431769308364,6.192885307952342,0.1171352297374053,0.3,3.237,0.482,0.602186921203751
BCRL01807,C(#Cc1ccccn1)c1ccc(CN2CCCC2)cc1,160444,Cc1ccc(C(N)=O)nc1C#Cc1ccc(CN2CCC(CCO)C2)cc1,363.4610000000002,2.09302,2,4,79.45,5,0,5.5607443,5.633627577036922,5.597185931310209,0.0728832914534258,0.301,3.069,0.474,0.5784456373157324
BCRL01808,C(#Cc1ccccn1)c1ccc(CN2CCNCC2)c(-c2ncnc3ncncc23)c1,40594,CN1CCN(Cc2ccc(C#Cc3cccc(N)n3)cc2-c2ncnc3ncnc(N)c23)CC1,451.5380000000002,1.7934,2,9,122.97,3,0,6.4730983,6.068516940780812,6.270807609413233,0.4045813372648421,0.348,3.05,0.364,0.6222934582890584
BCRL01809,C(#Cc1ccccn1)c1ccc(N2CCCNCC2)nc1,299281,Cc1cccc(C#Cc2ccc(N3CCCN(C)CC3)nc2)n1,306.413,2.32672,0,4,32.260000000000005,1,0,4.870459,5.513415057392981,5.191937068567706,0.6429559776505496,0.27,2.442,0.417,0.5933440435516121
BCRL01810,C(#Cc1ccccn1)c1ccc(NC2CCC2)nc1,228084,Cc1ccc(C#Cc2ccc(NC3CC(C)C3)nc2)nc1,277.371,3.395220000000002,1,3,37.81,2,0,5.1842012,5.595341990201676,5.389771615370613,0.4111407496621249,0.244,2.621,0.358,0.6168968158147392
BCRL01811,C(#Cc1ccccn1)c1ccc(NCC2CC2)nc1,125252,Cc1cccc(C#Cc2ccc(NCC3CC3)nc2)n1,263.344,3.0067200000000014,1,3,37.81,3,0,5.7540245,5.694882702419252,5.724453604017244,0.059141803195982,0.273,2.49,0.333,0.6343785480626638
BCRL01812,C(#Cc1ccccn1)c1ccc(NCc2ccncc2)nc1,24162,Cc1cc(C(CCCN)Nc2ccc(C#Cc3nc(C)ccc3N)cn2)ccn1,386.5030000000001,3.362540000000001,3,6,102.74,6,0,7.1400437,6.090112986981514,6.615078361242832,1.0499307485226366,0.237,3.405,0.344,0.6620966820233605
BCRL01813,C(#Cc1ccccn1)c1ccc(Nc2cccc(N3CCNCC3)c2)cc1,83501,CCN1CCN(c2ccc(C)c(Nc3ccc(C#Cc4cccc(C)n4)cc3)c2)CC1,410.56500000000017,4.983740000000004,1,4,31.4,4,0,5.9468126,5.884246698400901,5.915529664050304,0.0625659312988062,0.302,2.403,0.453,0.6146989970728358
BCRL01814,C(#Cc1ccccn1)c1ccc(Nc2ccncn2)nc1,243322,CN(C)c1nccc(Nc2ccc(C#Cc3ccccn3)cn2)n1,316.368,2.476,1,6,66.83000000000001,3,0,5.077796,5.61555634576933,5.3466761640650855,0.5377603634084904,0.284,2.673,0.463,0.5824777585385875
BCRL01815,C(#Cc1ccccn1)c1ccc(OCc2cocn2)cc1,324321,Cc1nc(COc2ccc(C#Cc3cccc(C#N)n3)cc2)co1,315.332,3.2285000000000013,0,5,71.94,3,0,4.8133187,5.434455841290204,5.123887285345419,0.6211371118895688,0.271,2.707,0.333,0.5999229505438975
BCRL01816,C(#Cc1ccccn1)c1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1,222560,Cc1cccc(C#Cc2ccc3[nH]c(-c4cc5ccccc5[nH]4)nc3c2)n1,348.40900000000005,4.814420000000003,2,2,57.36,1,0,5.293563,5.518177614778037,5.405870251938579,0.2246147256789159,0.271,2.673,0.407,0.5998384059227906
BCRL01817,C(#Cc1ccccn1)c1ccc2[nH]cc(-c3ccncn3)c2c1,59517,Nc1nccc(-c2c[nH]c3ccc(C#Cc4ccccn4)cc23)n1,311.348,3.001900000000001,2,4,80.48,1,0,6.411584,5.73383045113271,6.0727071757921856,0.6777534493189501,0.32,2.601,0.35,0.6335776120383165
BCRL01818,C(#Cc1ccccn1)c1ccc2c(c1)[nH]c1ccccc12,91667,N#Cc1cc2c(cc1C#Cc1ccccn1)[nH]c1ccc(C(N)=O)cc12,336.35400000000016,3.08648,2,3,95.56,1,0,5.9640875,5.780175560606741,5.872131523436916,0.1839119256603485,0.312,2.68,0.4,0.6137400561845906
BCRL01819,C(#Cc1ccccn1)c1ccc2ccccc2c1,39437,Cc1cc2cc(OC(F)(F)F)cc(Cl)c2cc1C#Cc1cccc(C(N)=O)n1,404.7750000000002,4.593920000000002,1,3,65.21000000000001,2,0,6.3696756,6.205656675274772,6.287666155783138,0.1640189610167315,0.3,2.848,0.373,0.6383724141131247
BCRL01820,C(#Cc1ccccn1)c1ccc2cnccc2c1,178986,Nc1nccc2c(Cl)c(C#Cc3ccccn3)ccc12,279.73,3.265200000000001,1,3,51.8,0,0,5.318733,5.754535608857194,5.536634412094612,0.4358023935251625,0.25,2.602,0.344,0.6258932433335653
BCRL01821,C(#Cc1ccccn1)c1ccc2nc(-n3cnnc3-c3ccccc3)sc2c1,226597,O=[N+]([O-])c1nnc(-c2ccccc2)n1-c1nc2ccc(C#Cc3ccccn3)cc2s1,424.44500000000016,4.247000000000002,0,7,99.63,3,0,5.4621043,5.326416834824945,5.394260577675534,0.1356874857011778,0.388,2.8,0.431,0.5620425437093649
BCRL01822,C(#Cc1ccccn1)c1ccc2nc(Nc3ccccc3OC3CCOCC3)cn2c1,117420,Cc1cccnc1C#Cc1ccc2nc(Nc3ccccc3OC3CCOCC3)cn2c1,424.5040000000003,4.738920000000003,1,5,60.68000000000001,4,0,5.680118,5.83261483512149,5.756366459537674,0.1524967511676322,0.286,2.996,0.294,0.6278477431086539
BCRL01823,C(#Cc1ccccn1)c1ccc2nc[nH]c2c1,98763,CCCCCCCc1nc2ccc(C#Cc3ccccn3)cc2[nH]1,317.43600000000004,4.870600000000004,1,2,41.57,6,0,5.950757,5.725393104930152,5.838075065801258,0.2253639217422112,0.317,2.4,0.463,0.605215457539802
BCRL01824,C(#Cc1ccccn1)c1ccc2ncc(-c3ncco3)n2c1,138712,Fc1cnc(C#Cc2ccc3ncc(-c4ncco4)n3c2)c(C(F)(F)F)c1,372.281,3.942000000000001,0,4,56.22,1,0,5.3631215,5.98415226605996,5.673636887805981,0.6210307565079578,0.232,3.272,0.293,0.6305798265276651
BCRL01825,C(#Cc1ccccn1)c1ccc2nccc(Nc3ccccc3N3CCNCC3)c2c1,109397,CN1CCN(c2ccccc2Nc2ccnc3ccc(C#Cc4ncccc4N)cc23)CC1,434.54700000000025,4.107200000000002,2,6,70.31,3,0,5.8470526,5.73227863032941,5.789665602243563,0.1147739438283048,0.318,2.672,0.373,0.6137851036305398
BCRL01826,C(#Cc1ccccn1)c1ccc2ncccc2c1,146271,Cc1cccc(C#Cc2ccc3ncccc3c2)n1,244.29700000000005,3.338020000000001,0,2,25.78,0,0,5.605946,5.685475937782014,5.645711000888688,0.0795298737866527,0.339,2.257,0.455,0.5954316757177213
BCRL01827,C(#Cc1ccccn1)c1ccc2ncn(Cc3ccccc3)c2c1,61784,Cc1cc2ncn(C(C)c3cc(C(F)(F)F)ccc3N)c2cc1C#Cc1ncccc1N,435.4530000000002,4.932020000000004,2,4,82.75,2,0,5.9487476,6.161979849284015,6.055363742085856,0.2132322143963199,0.329,3.556,0.458,0.5849998136970648
BCRL01828,C(#Cc1ccccn1)c1ccc2sc(N=c3nn[nH][nH]3)nc2c1,194035,Cc1cccc(C#Cc2ccc3sc(N=c4nn[nH]n4C)nc3c2)n1,347.40700000000004,2.0885199999999995,1,6,84.64,1,0,5.495778,5.483821721178723,5.489799902489996,0.0119563626225467,0.256,3.415,0.347,0.6011653318812857
BCRL01829,C(#Cc1ccccn1)c1ccc2sncc2c1,61779,Cc1nsc2ccc(C#Cc3ccccn3)cc12,250.326,3.3995200000000017,0,3,25.78,0,0,6.3392615,5.771542934378455,6.055402233104145,0.5677185974513792,0.356,2.628,0.375,0.6180517063486068
BCRL01830,C(#Cc1ccccn1)c1cccc(-c2cc(-c3ccco3)co2)c1,195063,O=C(O)c1ccc(C#Cc2cccc(-c3cc(-c4ccco4)co3)c2)nc1,355.34900000000005,4.699600000000003,1,4,76.47,3,0,5.2381086,5.735593605928297,5.486851120438514,0.4974849709795661,0.268,2.736,0.377,0.6089953365773109
BCRL01831,C(#Cc1ccccn1)c1cccc(-c2ccc[nH]2)c1,43255,CCN(CC)C(=O)c1ccc(C#Cc2ccc(N)cn2)cc1-c1ccc[nH]1,358.44500000000005,3.540700000000001,2,3,75.00999999999999,4,0,6.4871955,5.984984762195303,6.236090126993037,0.5022107295954683,0.273,2.816,0.413,0.6353863562283183
BCRL01832,C(#Cc1ccccn1)c1cccc(-c2ccn[nH]2)c1,74234,NC(=O)c1cccc(C#Cc2cccc(-c3ccn[nH]3)c2)n1,288.30999999999995,1.9704,2,3,84.66000000000001,2,0,6.076322,5.863190080949666,5.96975607982725,0.213131997755168,0.28,2.626,0.413,0.625290377802837
BCRL01833,C(#Cc1ccccn1)c1cccc(-c2cncnc2)c1,29231,C=CCN(C)CCCOc1cc(C#Cc2ccc(N)c(C)n2)cc(-c2cncnc2)c1,413.5250000000001,3.715720000000002,1,6,77.16000000000001,8,0,6.6543164,6.293554824329704,6.473935624826595,0.3607616009937828,0.387,3.033,0.45,0.605756517028722
BCRL01834,C(#Cc1ccccn1)c1cccc(-c2cscn2)c1,71675,CCOc1ccc(C#Cc2nc(N(C)C)ccc2C)cc1-c1nc(C(N)=O)sc1NC(C)=O,463.5630000000002,3.435320000000001,2,7,110.44,6,0,6.037094,5.934763151917754,5.985928634064345,0.1023309642931833,0.278,3.092,0.487,0.60013560253519
BCRL01835,C(#Cc1ccccn1)c1cccc(-c2ncnc3ccsc23)c1,123813,Cc1ccc(C#Cc2cccc(-c3ncnc4ccsc34)c2)nc1,327.41200000000003,4.461520000000002,0,4,38.67,1,0,5.659329,5.801373282919823,5.73035111022517,0.142044345389305,0.268,2.64,0.412,0.616368535823842
BCRL01836,C(#Cc1ccccn1)c1cccc(C#Cc2ccn[nH]2)c1,51501,CCOc1cc(CC)cnc1C#Cc1ccc(C)c(C#Cc2ccnn2C(N)=O)c1,398.4660000000001,3.274020000000001,1,4,83.03,3,0,5.8845177,6.405129683839805,6.14482367675877,0.5206120141620705,0.284,3.274,0.365,0.626298670647157
BCRL01837,C(#Cc1ccccn1)c1cccc(CC2CCNCC2)c1,118426,Cc1cccc(C#Cc2cccc(CC3CCN(CC#N)CC3)c2)n1,329.44700000000006,3.5679000000000025,0,3,39.92,3,0,5.800387,5.703933932421133,5.75216041904565,0.0964529732490326,0.297,2.573,0.382,0.6178659268336549
BCRL01838,C(#Cc1ccccn1)c1cccc(CC2COCO2)c1,45758,Cc1c(C#Cc2cc(C(N)=O)ccn2)cc(C(F)(F)F)cc1CC1COC(C)(C)O1,418.4150000000002,3.6015200000000025,1,4,74.44000000000001,3,0,6.2938313,6.11677603427486,6.205303691347025,0.1770553141443294,0.277,3.583,0.352,0.6258975486573072
BCRL01839,C(#Cc1ccccn1)c1cccc(Cc2ccccc2)c1,57671,COc1cc(C#Cc2cccc(C(C#N)c3ccc(C)cc3)c2)ncc1C(N)=O,381.4350000000001,3.552800000000002,1,4,89.0,4,0,6.2496905,5.92622269279319,6.087956612738758,0.3234678398911361,0.324,3.138,0.371,0.615702445938181
BCRL01840,C(#Cc1ccccn1)c1cccc(N=c2ccnc(C3CCNCC3)[nH]2)c1,75060,COc1nc(C#Cc2cccc(N=c3ccnc(C4CCNCC4)[nH]3)c2)ccc1Cl,419.91600000000017,3.565900000000002,2,5,75.19,3,0,6.1237144,5.80593096479169,5.964822705906587,0.3177834822297942,0.261,3.341,0.338,0.6269227976328686
BCRL01841,C(#Cc1ccccn1)c1cccc(Nc2nccc(-c3cscn3)n2)c1,36151,Cc1ccnc(C#Cc2cccc(Nc3nccc(-c4cscn4)n3)c2)c1,369.4530000000001,4.446920000000003,1,6,63.59,3,0,6.7567573,5.918507613620013,6.337632436494455,0.838249645748883,0.443,2.765,0.453,0.5911543186702414
BCRL01842,C(#Cc1ccccn1)c1cccc(OCCNCc2cccnc2)c1,67665,Cc1cccc(C#Cc2cccc(OCCNCc3cccnc3)c2)n1,343.43,3.3534200000000016,1,4,47.04,6,0,6.063591,5.962375470680715,6.012983237049342,0.1012155327372541,0.291,2.349,0.343,0.6455909112237407
BCRL01843,C(#Cc1ccccn1)c1cccc(Oc2ccccn2)c1,65928,Cc1ccc(C)c(Oc2cccc(C#Cc3ccccn3)c2)n1,300.36100000000005,4.285540000000004,0,3,35.010000000000005,2,0,6.294569,5.754862582745992,6.024715799124461,0.5397064327569376,0.338,2.374,0.365,0.6293928159846846
BCRL01844,C(#Cc1ccccn1)c1ccccc1,26115,COc1ccc(C)c(C#Cc2ccc(C#N)cn2)c1,248.285,2.6701000000000006,0,3,45.91,1,0,6.6499357,6.460308162680354,6.555121942515714,0.1896275596707202,0.312,2.414,0.379,0.6581735498770012
BCRL01845,C(#Cc1ccccn1)c1cccnc1,68563,Cc1cccc(C#Cc2cnc(N)c(C(F)(F)F)c2)n1,277.2489999999999,2.78582,1,3,51.8,0,0,5.9527283,6.061169309052489,6.006948790268432,0.1084410375681139,0.318,2.671,0.333,0.632494189923203
BCRL01846,C(#Cc1ccccn1)c1ccn2ccnc2c1,91759,CC(C)NC(=O)Nc1cn2ccc(C#Cc3ccccn3)cc2n1,319.368,2.6590000000000007,2,3,71.32000000000001,2,0,5.9360943,5.807250649026498,5.871672466542058,0.128843635031119,0.329,2.778,0.432,0.6006174837825446
BCRL01847,C(#Cc1ccccn1)c1ccnc(Nc2ccc3cn[nH]c3c2)c1,51452,Cc1cccc(C#Cc2ccnc(Nc3ccc4cn[nH]c4c3)c2)n1,325.37500000000006,3.8047200000000014,2,4,66.49000000000001,2,0,6.2961245,5.994402980044428,6.145263719178708,0.3017214782685604,0.324,2.659,0.424,0.6198953080836739
BCRL01848,C(#Cc1ccccn1)c1cnc(N2CCCCC2)nc1,238858,FC(F)(F)c1ccc(C#Cc2cnc(N3CCCCC3)nc2)nc1,332.32900000000006,3.2805000000000017,0,4,41.91,1,0,4.922672,5.795482581692602,5.35907718829198,0.8728107868012449,0.395,2.575,0.394,0.5715875324201379
BCRL01849,C(#Cc1ccccn1)c1cnc(N2CCNCC2)nc1,104654,CC(=O)Nc1cc(Cl)nc(C#Cc2cnc(N3CCN(C)CC3)nc2)c1,370.84400000000016,1.635,1,6,74.25,2,0,5.7687144,5.851832497294486,5.810273462621242,0.0831180693464883,0.358,2.739,0.378,0.6021234179167656
BCRL01850,C(#Cc1ccccn1)c1cnc(NC2CCNCC2)c(-c2cncnc2)c1,41790,COC(=O)N1CCC(Nc2ncc(C#Cc3ncccc3F)cc2-c2cncnc2)CC1,432.4590000000002,3.115200000000001,1,7,93.13,3,0,6.2356887,6.273003972308122,6.254346329339485,0.0373152859372725,0.312,2.936,0.414,0.6233340365459665
BCRL01851,C(#Cc1ccccn1)c1cnc(NCc2ccccc2)c(-c2cccnc2)c1,77678,Cc1cccc(C#Cc2cnc(NCc3ccccc3)c(-c3cccnc3)c2)n1,376.4630000000001,4.858920000000004,1,4,50.7,4,0,6.0652885,5.83238023743936,5.948834390570266,0.2329083062618115,0.315,2.47,0.4,0.622011632157848
BCRL01852,C(#Cc1ccccn1)c1cnc(NCc2cccnc2)nc1,71984,COc1cncc(CNc2ncc(C#Cc3cccc(C)n3)cn2)c1,331.3790000000001,2.5955200000000005,1,6,72.82,4,0,6.0515356,5.916270317367727,5.983902961876002,0.1352652890165506,0.282,2.648,0.373,0.6329359976984898
BCRL01853,C(#Cc1ccccn1)c1cnc2[nH]ccc2c1,30741,CCNC(=O)Nc1nc(C#Cc2cnc3[nH]ccc3c2Cl)ccc1OC,369.8120000000001,3.161100000000002,3,4,91.93,3,0,6.541209,6.33945680552608,6.440333013206155,0.2017524153601506,0.36,2.973,0.476,0.6071542345605057
BCRL01854,C(#Cc1ccccn1)c1cnc2[nH]ncc2c1,26935,Cc1nc(C#Cc2cnc3[nH]ncc3c2)c(N)cc1S(C)(=O)=O,327.3690000000001,1.04682,2,6,114.62,1,0,6.72368,6.340984545676418,6.53233228252754,0.3826954737022436,0.299,3.199,0.379,0.6406779537733291
BCRL01855,C(#Cc1ccccn1)c1cnc2ccccc2c1,30882,Nc1ccc2c(N)c(C#Cc3ccccn3)cnc2c1,260.3,2.194,2,4,77.82000000000001,0,0,6.6957083,6.178461316051536,6.437084795446422,0.517246958789773,0.241,2.636,0.479,0.644569515628002
BCRL01856,C(#Cc1ccccn1)c1cnc2ncccc2c1,154129,Clc1cccnc1C#Cc1cnc2ncccc2c1Cl,300.148,3.7314000000000007,0,3,38.67,0,0,5.471897,5.764713203498641,5.618305164371391,0.2928160782544999,0.215,2.793,0.333,0.6360840964368065
BCRL01857,C(#Cc1ccccn1)c1cnc2ncnn2c1,107239,Nc1cccnc1C#Cc1cnc2ncnn2c1,236.23800000000003,0.5012999999999999,1,5,81.99,0,0,5.8623333,5.735079936806715,5.798706617268103,0.1272533609227775,0.288,3.114,0.362,0.6128796616544417
BCRL01858,C(#Cc1ccccn1)c1cnc2nsnc2c1,60891,Nc1cccnc1C#Cc1cnc2nsnc2c1,253.29,1.4632999999999998,1,6,77.58,0,0,6.278255,5.845831086709966,6.062043036259646,0.4324238990993603,0.266,3.151,0.333,0.6362032429509594
BCRL01859,C(#Cc1ccccn1)c1cncc(-c2cc[nH]c2)c1,65549,FC(F)(F)Oc1cc(-c2cncc(C#Cc3ccccn3)c2)cn1C(F)(F)F,397.278,4.719800000000002,0,3,39.940000000000005,2,0,6.0793066,5.97588517933302,6.027595890905523,0.103421423145007,0.307,3.247,0.344,0.6196594337020945
BCRL01860,C(#Cc1ccccn1)c1cncc(-c2ccccc2)c1,44646,Cc1cc(-c2cncc(C#Cc3cc(CO)cc(CO)n3)c2)cc(C(F)(F)F)c1,398.384,3.855220000000002,2,4,66.24000000000001,3,0,6.3410897,6.096037895731247,6.218563810612816,0.2450518297631374,0.287,2.858,0.485,0.6155745653171073
BCRL01861,C(#Cc1ccccn1)c1cncc(C=Cc2ccccn2)c1,104677,Cc1cccc(C#Cc2cncc(C=Cc3cc(NC(C)C)ccn3)c2)n1,354.45700000000005,4.570520000000004,1,4,50.7,4,0,5.8101606,5.810186857798224,5.81017374735004,2.622089636883373e-05,0.233,2.913,0.291,0.6464185147920833
BCRL01862,C(#Cc1ccccn1)c1cncc(CC2CCNCC2)c1,44875,CC(C)(C)c1cc(C(F)(F)F)cc(C#Cc2cc(CC3CCNCC3)cnc2N)n1,416.4910000000002,4.317000000000002,2,4,63.83,2,0,6.258738,6.172948427921264,6.215843234422668,0.0857896130028086,0.281,3.151,0.352,0.636215791180942
BCRL01863,C(#Cc1ccccn1)c1cncc(Nc2ccccn2)c1,40481,CONC(=O)c1cccnc1Nc1cncc(C#Cc2cccc(C)n2)c1,359.38900000000007,2.6146200000000004,2,6,89.03,4,0,6.534819,6.009854401652214,6.272336763890682,0.524964724476936,0.309,2.747,0.333,0.6458936487285047
BCRL01864,C(#Cc1ccccn1)c1cncnc1,50620,COC(=O)c1ccc(C#Cc2cncnc2N)nc1,254.249,0.6401999999999999,1,6,90.99,1,0,6.2121654,6.094086779142209,6.153126067412291,0.1180785765401637,0.275,2.639,0.457,0.6264319095863219
BCRL01865,C(#Cc1ccccn1)c1coc(-c2ccccc2)c1,54313,NC(=O)c1oc(-c2ccc(Cl)cc2)cc1C#Cc1ccccn1,322.75100000000003,3.4937000000000014,1,3,69.12,2,0,6.4014316,5.835068806179692,6.1182501833480245,0.5663627543366658,0.28,2.577,0.344,0.6476170187184979
BCRL01866,C(#Cc1cccn1-c1ccccc1)c1ccccn1,36878,CNC(=O)Nc1cccc(-n2cccc2C#Cc2nc(C(N)=O)ccc2N)c1,374.4040000000001,1.7045,4,4,128.06,3,0,6.844126,5.807605977818101,6.3258661011679616,1.0365202466997214,0.299,2.926,0.381,0.6369507532362592
BCRL01867,C(#Cc1cccn1-c1cccnc1)c1cccnc1NCCc1ccccc1,29068,COc1ccc(CCNc2nccc(OC)c2C#Cc2cccn2-c2cccnc2)cc1OC,454.53000000000014,4.347500000000004,1,6,70.42999999999999,8,0,6.8871665,6.068923042696564,6.4780447713940585,0.8182434573949893,0.29,2.818,0.286,0.6683835689081842
BCRL01868,C(#Cc1cccn2c(-c3ccccc3)cnc12)c1ccccc1,24692,COc1cccc(C#Cc2cccn3c(-c4ccccc4O)cnc23)c1,340.38200000000006,4.115300000000002,1,3,46.760000000000005,2,0,7.101074,6.095228057371515,6.598151138060757,1.0058461613784848,0.357,2.537,0.362,0.6493643492744885
BCRL01869,C(#Cc1cccn2c(C#Cc3ccc(N4CCNCC4)cc3)cnc12)c1ccc(Nc2cccc3nonc23)cc1,99245,CN1CCN(c2ccc(C#Cc3c(N)nc4c(C#Cc5ccc(Nc6cccc7nonc67)cc5)cccn34)cc2)CC1,564.653,4.747700000000003,2,8,100.75,3,1,5.7183385,5.95293727547624,5.835637882504356,0.2345987859437697,0.297,3.254,0.333,0.6147456181868736
BCRL01870,C(#Cc1cccn2c(CN3CCCCC3)cnc12)c1cccc2[nH]cnc12,176216,CSC1CCN(Cc2cnc3c(C#Cc4cccc5[nH]cnc45)cccn23)CC1,401.53900000000016,3.937800000000003,1,4,49.22,3,0,5.3221397,5.768851468159948,5.545495604075091,0.4467117281697135,0.36,3.266,0.282,0.5946289592333359
BCRL01871,C(#Cc1cccn2ccc(C#Cc3nccc(N4CCCCC4)n3)c12)c1ccccc1,313057,O=C(O)c1ccccc1C#Cc1cccn2ccc(C#Cc3nccc(N4CCCCC4)n3)c12,446.51000000000033,4.217400000000004,1,4,70.72999999999999,2,0,5.0033574,5.305720819615291,5.1545391150231,0.302363409184383,0.273,3.117,0.333,0.5906801393709818
BCRL01872,C(#Cc1cccn2cccc12)c1cnc2ccccc2c1,28330,Nc1ccc(C#Cc2cnc3ccccc3c2)c2c(Cl)ccn12,317.77900000000005,4.122900000000002,1,2,43.31999999999999,0,0,6.7161665,6.276978295529386,6.4965723959031205,0.4391882007474699,0.4,2.789,0.434,0.6129195953932625
BCRL01873,C(#Cc1cccn2ccnc12)c1cc(Oc2ccc(CN3CCNCC3)cc2)ccn1,35896,CN1CCN(Cc2ccc(Oc3ccnc(C#Cc4cccn5ccnc45)c3)cc2)CC1,423.5200000000001,3.6688000000000014,0,5,45.900000000000006,4,0,6.6970596,5.98649290525051,6.341776268299084,0.710566726097146,0.44,2.741,0.441,0.5951080760662248
BCRL01874,C(#Cc1cccn2ccnc12)c1ccc(OCC2CCNCC2)cc1,31998,Fc1cc(OCC2CCNCC2)ccc1C#Cc1cccn2ccnc12,349.409,3.2516000000000016,1,3,38.56,3,0,6.996014,5.829636550300256,6.412825334247418,1.1663775678943242,0.338,2.845,0.373,0.6351016475592859
BCRL01875,C(#Cc1cccn2ccnc12)c1ccccn1,25221,CONC(=O)c1cc(OCCOCCO)cc(C#Cc2cccn3ccnc23)n1,396.403,0.8079999999999994,2,7,107.21,8,0,7.0520434,6.110874426128269,6.581458932043017,0.9411690118294952,0.26,3.153,0.368,0.6561935726137187
BCRL01876,C(#Cc1cccn2ccnc12)c1cncc(-c2[nH]nc3c(N4CC5(COC5)C4)cccc23)c1,91723,C(#Cc1cccn2ccnc12)c1cncc(-c2[nH]nc3c(N4CC5(COC5)C4)cccc23)c1,432.4870000000003,3.509000000000002,1,5,71.34,2,0,5.8080873,5.935597437821498,5.871842393379743,0.1275100888835094,0.211,3.803,0.24,0.642900839297823
BCRL01877,C(#Cc1cccn2cncc12)c1cccc(-c2cncnc2)c1,27226,Cc1ccc(-c2cnc(N)nc2)cc1C#Cc1c(CCC#N)ccn2cncc12,378.4390000000001,3.5379000000000014,1,5,92.89,3,0,6.6316056,6.41854078915696,6.525073207154774,0.2130648359956275,0.275,3.187,0.333,0.6558210159522645
BCRL01878,C(#Cc1cccn2nc(Sc3ccccc3)nc12)c1ccccc1,87152,CCNC(=S)NC(=S)Nc1ccc(Sc2nc3c(C#Cc4ccccc4OC)cccn3n2)cc1,518.6930000000003,4.469700000000002,3,6,75.50999999999999,5,1,6.1508117,5.6401008561123405,5.895456264161517,0.5107108160983529,0.312,2.969,0.258,0.6360619628777449
BCRL01879,C(#Cc1cccn2nccc12)c1ccccc1,70457,CCc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1C#Cc1cccn2nc(C(N)=O)cc12,432.4800000000002,2.2344,3,4,126.79,6,0,5.926074,6.06200470130177,5.9940393646584536,0.1359306732866336,0.297,3.326,0.289,0.6295344173093644
BCRL01880,C(#Cc1cccn2ncnc12)c1ccc(-c2cncnc2)cc1,30499,FC(F)(F)c1cc(C#Cc2cccn3ncnc23)ccc1-c1cncnc1,365.3180000000001,3.6049000000000015,0,4,55.97,1,0,6.4682717,6.422975669395225,6.4456237008627735,0.0452960629350975,0.281,2.917,0.321,0.6595643842940616
BCRL01881,C(#Cc1cccnc1)C1=CC(c2cn(C3CCNCC3)nn2)=c2ccccc2=CN=C1,97394,CC1=NC(F)=c2ccccc2=C(c2cn(C3CCNCC3)nn2)C=C1C#Cc1cccnc1,438.51000000000016,2.2844000000000007,1,5,67.99000000000001,2,0,5.8783526,5.809906421050187,5.844129531554756,0.0684462210091387,0.235,3.594,0.306,0.6275631631982763
